order_id,hub_id,hub_strategy,traffic_condition,scenario,time,distance,cost,co2,modes_used
1,2,nearest,Off-Peak,Road Only,4.0132,2.0066,6019.85,0.2408,road
1,2,nearest,Off-Peak,Road + Metro,4.0132,2.0066,6019.85,0.2408,road
1,2,nearest,Off-Peak,Road + Waterbus,4.0132,2.0066,6019.85,0.2408,road
1,2,nearest,Off-Peak,Full Multimodal,4.0132,2.0066,6019.85,0.2408,road
1,2,nearest,Peak,Road Only,10.0331,2.0066,6019.85,0.2408,road
1,2,nearest,Peak,Road + Metro,10.0331,2.0066,6019.85,0.2408,road
1,2,nearest,Peak,Road + Waterbus,10.0331,2.0066,6019.85,0.2408,road
1,2,nearest,Peak,Full Multimodal,10.0331,2.0066,6019.85,0.2408,road
2,2,nearest,Off-Peak,Road Only,6.8751,3.4376,10312.68,0.4125,road
2,2,nearest,Off-Peak,Road + Metro,6.8751,3.4376,10312.68,0.4125,road
2,2,nearest,Off-Peak,Road + Waterbus,6.8751,3.4376,10312.68,0.4125,road
2,2,nearest,Off-Peak,Full Multimodal,6.8751,3.4376,10312.68,0.4125,road
2,2,nearest,Peak,Road Only,17.1878,3.4376,10312.68,0.4125,road
2,2,nearest,Peak,Road + Metro,17.1878,3.4376,10312.68,0.4125,road
2,2,nearest,Peak,Road + Waterbus,17.1878,3.4376,10312.68,0.4125,road
2,2,nearest,Peak,Full Multimodal,17.1878,3.4376,10312.68,0.4125,road
3,2,nearest,Off-Peak,Road Only,3.5256,1.7628,5288.47,0.2115,road
3,2,nearest,Off-Peak,Road + Metro,3.5256,1.7628,5288.47,0.2115,road
3,2,nearest,Off-Peak,Road + Waterbus,3.5256,1.7628,5288.47,0.2115,road
3,2,nearest,Off-Peak,Full Multimodal,3.5256,1.7628,5288.47,0.2115,road
3,2,nearest,Peak,Road Only,8.8141,1.7628,5288.47,0.2115,road
3,2,nearest,Peak,Road + Metro,8.8141,1.7628,5288.47,0.2115,road
3,2,nearest,Peak,Road + Waterbus,8.8141,1.7628,5288.47,0.2115,road
3,2,nearest,Peak,Full Multimodal,8.8141,1.7628,5288.47,0.2115,road
5,2,nearest,Off-Peak,Road Only,5.3357,2.6679,8003.62,0.3201,road
5,2,nearest,Off-Peak,Road + Metro,5.3357,2.6679,8003.62,0.3201,road
5,2,nearest,Off-Peak,Road + Waterbus,5.3357,2.6679,8003.62,0.3201,road
5,2,nearest,Off-Peak,Full Multimodal,5.3357,2.6679,8003.62,0.3201,road
5,2,nearest,Peak,Road Only,13.3394,2.6679,8003.62,0.3201,road
5,2,nearest,Peak,Road + Metro,13.3394,2.6679,8003.62,0.3201,road
5,2,nearest,Peak,Road + Waterbus,13.3394,2.6679,8003.62,0.3201,road
5,2,nearest,Peak,Full Multimodal,13.3394,2.6679,8003.62,0.3201,road
6,2,nearest,Off-Peak,Road Only,4.5264,2.2632,6789.67,0.2716,road
6,2,nearest,Off-Peak,Road + Metro,4.5264,2.2632,6789.67,0.2716,road
6,2,nearest,Off-Peak,Road + Waterbus,4.5264,2.2632,6789.67,0.2716,road
6,2,nearest,Off-Peak,Full Multimodal,4.5264,2.2632,6789.67,0.2716,road
6,2,nearest,Peak,Road Only,11.3161,2.2632,6789.67,0.2716,road
6,2,nearest,Peak,Road + Metro,11.3161,2.2632,6789.67,0.2716,road
6,2,nearest,Peak,Road + Waterbus,11.3161,2.2632,6789.67,0.2716,road
6,2,nearest,Peak,Full Multimodal,11.3161,2.2632,6789.67,0.2716,road
8,2,nearest,Off-Peak,Road Only,5.148,2.574,7722.02,0.3089,road
8,2,nearest,Off-Peak,Road + Metro,5.148,2.574,7722.02,0.3089,road
8,2,nearest,Off-Peak,Road + Waterbus,5.148,2.574,7722.02,0.3089,road
8,2,nearest,Off-Peak,Full Multimodal,5.148,2.574,7722.02,0.3089,road
8,2,nearest,Peak,Road Only,12.87,2.574,7722.02,0.3089,road
8,2,nearest,Peak,Road + Metro,12.87,2.574,7722.02,0.3089,road
8,2,nearest,Peak,Road + Waterbus,12.87,2.574,7722.02,0.3089,road
8,2,nearest,Peak,Full Multimodal,12.87,2.574,7722.02,0.3089,road
9,2,nearest,Off-Peak,Road Only,5.4647,2.7324,8197.06,0.3279,road
9,2,nearest,Off-Peak,Road + Metro,5.4647,2.7324,8197.06,0.3279,road
9,2,nearest,Off-Peak,Road + Waterbus,5.4647,2.7324,8197.06,0.3279,road
9,2,nearest,Off-Peak,Full Multimodal,5.4647,2.7324,8197.06,0.3279,road
9,2,nearest,Peak,Road Only,13.6618,2.7324,8197.06,0.3279,road
9,2,nearest,Peak,Road + Metro,13.6618,2.7324,8197.06,0.3279,road
9,2,nearest,Peak,Road + Waterbus,13.6618,2.7324,8197.06,0.3279,road
9,2,nearest,Peak,Full Multimodal,13.6618,2.7324,8197.06,0.3279,road
10,2,nearest,Off-Peak,Road Only,5.5698,2.7849,8354.73,0.3342,road
10,2,nearest,Off-Peak,Road + Metro,5.5698,2.7849,8354.73,0.3342,road
10,2,nearest,Off-Peak,Road + Waterbus,5.5698,2.7849,8354.73,0.3342,road
10,2,nearest,Off-Peak,Full Multimodal,5.5698,2.7849,8354.73,0.3342,road
10,2,nearest,Peak,Road Only,13.9246,2.7849,8354.73,0.3342,road
10,2,nearest,Peak,Road + Metro,13.9246,2.7849,8354.73,0.3342,road
10,2,nearest,Peak,Road + Waterbus,13.9246,2.7849,8354.73,0.3342,road
10,2,nearest,Peak,Full Multimodal,13.9246,2.7849,8354.73,0.3342,road
11,2,nearest,Off-Peak,Road Only,6.9427,3.4713,10414.04,0.4166,road
11,2,nearest,Off-Peak,Road + Metro,6.9427,3.4713,10414.04,0.4166,road
11,2,nearest,Off-Peak,Road + Waterbus,6.9427,3.4713,10414.04,0.4166,road
11,2,nearest,Off-Peak,Full Multimodal,6.9427,3.4713,10414.04,0.4166,road
11,2,nearest,Peak,Road Only,17.3567,3.4713,10414.04,0.4166,road
11,2,nearest,Peak,Road + Metro,17.3567,3.4713,10414.04,0.4166,road
11,2,nearest,Peak,Road + Waterbus,17.3567,3.4713,10414.04,0.4166,road
11,2,nearest,Peak,Full Multimodal,17.3567,3.4713,10414.04,0.4166,road
12,2,nearest,Off-Peak,Road Only,5.4647,2.7324,8197.06,0.3279,road
12,2,nearest,Off-Peak,Road + Metro,5.4647,2.7324,8197.06,0.3279,road
12,2,nearest,Off-Peak,Road + Waterbus,5.4647,2.7324,8197.06,0.3279,road
12,2,nearest,Off-Peak,Full Multimodal,5.4647,2.7324,8197.06,0.3279,road
12,2,nearest,Peak,Road Only,13.6618,2.7324,8197.06,0.3279,road
12,2,nearest,Peak,Road + Metro,13.6618,2.7324,8197.06,0.3279,road
12,2,nearest,Peak,Road + Waterbus,13.6618,2.7324,8197.06,0.3279,road
12,2,nearest,Peak,Full Multimodal,13.6618,2.7324,8197.06,0.3279,road
13,2,nearest,Off-Peak,Road Only,5.9089,2.9544,8863.28,0.3545,road
13,2,nearest,Off-Peak,Road + Metro,5.9089,2.9544,8863.28,0.3545,road
13,2,nearest,Off-Peak,Road + Waterbus,5.9089,2.9544,8863.28,0.3545,road
13,2,nearest,Off-Peak,Full Multimodal,5.9089,2.9544,8863.28,0.3545,road
13,2,nearest,Peak,Road Only,14.7721,2.9544,8863.28,0.3545,road
13,2,nearest,Peak,Road + Metro,14.7721,2.9544,8863.28,0.3545,road
13,2,nearest,Peak,Road + Waterbus,14.7721,2.9544,8863.28,0.3545,road
13,2,nearest,Peak,Full Multimodal,14.7721,2.9544,8863.28,0.3545,road
15,2,nearest,Off-Peak,Road Only,7.5645,3.7822,11346.73,0.4539,road
15,2,nearest,Off-Peak,Road + Metro,7.5645,3.7822,11346.73,0.4539,road
15,2,nearest,Off-Peak,Road + Waterbus,7.5645,3.7822,11346.73,0.4539,road
15,2,nearest,Off-Peak,Full Multimodal,7.5645,3.7822,11346.73,0.4539,road
15,2,nearest,Peak,Road Only,18.9112,3.7822,11346.73,0.4539,road
15,2,nearest,Peak,Road + Metro,17.1857,4.0655,21476.98,0.2943,metro+road+transfer
15,2,nearest,Peak,Road + Waterbus,18.9112,3.7822,11346.73,0.4539,road
15,2,nearest,Peak,Full Multimodal,17.1857,4.0655,21476.98,0.2943,metro+road+transfer
16,2,nearest,Off-Peak,Road Only,5.1213,2.5606,7681.88,0.3073,road
16,2,nearest,Off-Peak,Road + Metro,5.1213,2.5606,7681.88,0.3073,road
16,2,nearest,Off-Peak,Road + Waterbus,5.1213,2.5606,7681.88,0.3073,road
16,2,nearest,Off-Peak,Full Multimodal,5.1213,2.5606,7681.88,0.3073,road
16,2,nearest,Peak,Road Only,12.8031,2.5606,7681.88,0.3073,road
16,2,nearest,Peak,Road + Metro,12.8031,2.5606,7681.88,0.3073,road
16,2,nearest,Peak,Road + Waterbus,12.8031,2.5606,7681.88,0.3073,road
16,2,nearest,Peak,Full Multimodal,12.8031,2.5606,7681.88,0.3073,road
17,2,nearest,Off-Peak,Road Only,6.5482,3.2741,9822.26,0.3929,road
17,2,nearest,Off-Peak,Road + Metro,6.5482,3.2741,9822.26,0.3929,road
17,2,nearest,Off-Peak,Road + Waterbus,6.5482,3.2741,9822.26,0.3929,road
17,2,nearest,Off-Peak,Full Multimodal,6.5482,3.2741,9822.26,0.3929,road
17,2,nearest,Peak,Road Only,16.3704,3.2741,9822.26,0.3929,road
17,2,nearest,Peak,Road + Metro,14.5751,3.5434,19910.64,0.2316,metro+road+transfer
17,2,nearest,Peak,Road + Waterbus,16.3704,3.2741,9822.26,0.3929,road
17,2,nearest,Peak,Full Multimodal,14.5751,3.5434,19910.64,0.2316,metro+road+transfer
18,2,nearest,Off-Peak,Road Only,5.3136,2.6568,7970.36,0.3188,road
18,2,nearest,Off-Peak,Road + Metro,5.3136,2.6568,7970.36,0.3188,road
18,2,nearest,Off-Peak,Road + Waterbus,5.3136,2.6568,7970.36,0.3188,road
18,2,nearest,Off-Peak,Full Multimodal,5.3136,2.6568,7970.36,0.3188,road
18,2,nearest,Peak,Road Only,13.2839,2.6568,7970.36,0.3188,road
18,2,nearest,Peak,Road + Metro,13.2839,2.6568,7970.36,0.3188,road
18,2,nearest,Peak,Road + Waterbus,13.2839,2.6568,7970.36,0.3188,road
18,2,nearest,Peak,Full Multimodal,13.2839,2.6568,7970.36,0.3188,road
19,2,nearest,Off-Peak,Road Only,5.8015,2.9007,8702.23,0.3481,road
19,2,nearest,Off-Peak,Road + Metro,5.8015,2.9007,8702.23,0.3481,road
19,2,nearest,Off-Peak,Road + Waterbus,5.8015,2.9007,8702.23,0.3481,road
19,2,nearest,Off-Peak,Full Multimodal,5.8015,2.9007,8702.23,0.3481,road
19,2,nearest,Peak,Road Only,14.5037,2.9007,8702.23,0.3481,road
19,2,nearest,Peak,Road + Metro,14.5037,2.9007,8702.23,0.3481,road
19,2,nearest,Peak,Road + Waterbus,14.5037,2.9007,8702.23,0.3481,road
19,2,nearest,Peak,Full Multimodal,14.5037,2.9007,8702.23,0.3481,road
20,2,nearest,Off-Peak,Road Only,7.4218,3.7109,11132.72,0.4453,road
20,2,nearest,Off-Peak,Road + Metro,7.4218,3.7109,11132.72,0.4453,road
20,2,nearest,Off-Peak,Road + Waterbus,7.4218,3.7109,11132.72,0.4453,road
20,2,nearest,Off-Peak,Full Multimodal,7.4218,3.7109,11132.72,0.4453,road
20,2,nearest,Peak,Road Only,18.5545,3.7109,11132.72,0.4453,road
20,2,nearest,Peak,Road + Metro,16.829,3.9942,21262.97,0.2857,metro+road+transfer
20,2,nearest,Peak,Road + Waterbus,18.5545,3.7109,11132.72,0.4453,road
20,2,nearest,Peak,Full Multimodal,16.829,3.9942,21262.97,0.2857,metro+road+transfer
21,2,nearest,Off-Peak,Road Only,4.056,2.028,6083.94,0.2434,road
21,2,nearest,Off-Peak,Road + Metro,4.056,2.028,6083.94,0.2434,road
21,2,nearest,Off-Peak,Road + Waterbus,4.056,2.028,6083.94,0.2434,road
21,2,nearest,Off-Peak,Full Multimodal,4.056,2.028,6083.94,0.2434,road
21,2,nearest,Peak,Road Only,10.1399,2.028,6083.94,0.2434,road
21,2,nearest,Peak,Road + Metro,10.1399,2.028,6083.94,0.2434,road
21,2,nearest,Peak,Road + Waterbus,10.1399,2.028,6083.94,0.2434,road
21,2,nearest,Peak,Full Multimodal,10.1399,2.028,6083.94,0.2434,road
22,2,nearest,Off-Peak,Road Only,4.5025,2.2513,6753.75,0.2702,road
22,2,nearest,Off-Peak,Road + Metro,4.5025,2.2513,6753.75,0.2702,road
22,2,nearest,Off-Peak,Road + Waterbus,4.5025,2.2513,6753.75,0.2702,road
22,2,nearest,Off-Peak,Full Multimodal,4.5025,2.2513,6753.75,0.2702,road
22,2,nearest,Peak,Road Only,11.2563,2.2513,6753.75,0.2702,road
22,2,nearest,Peak,Road + Metro,11.2563,2.2513,6753.75,0.2702,road
22,2,nearest,Peak,Road + Waterbus,11.2563,2.2513,6753.75,0.2702,road
22,2,nearest,Peak,Full Multimodal,11.2563,2.2513,6753.75,0.2702,road
23,2,nearest,Off-Peak,Road Only,7.213,3.6065,10819.5,0.4328,road
23,2,nearest,Off-Peak,Road + Metro,7.213,3.6065,10819.5,0.4328,road
23,2,nearest,Off-Peak,Road + Waterbus,7.213,3.6065,10819.5,0.4328,road
23,2,nearest,Off-Peak,Full Multimodal,7.213,3.6065,10819.5,0.4328,road
23,2,nearest,Peak,Road Only,18.0325,3.6065,10819.5,0.4328,road
23,2,nearest,Peak,Road + Metro,18.0325,3.6065,10819.5,0.4328,road
23,2,nearest,Peak,Road + Waterbus,18.0325,3.6065,10819.5,0.4328,road
23,2,nearest,Peak,Full Multimodal,18.0325,3.6065,10819.5,0.4328,road
24,2,nearest,Off-Peak,Road Only,6.73,3.365,10094.99,0.4038,road
24,2,nearest,Off-Peak,Road + Metro,6.73,3.365,10094.99,0.4038,road
24,2,nearest,Off-Peak,Road + Waterbus,6.73,3.365,10094.99,0.4038,road
24,2,nearest,Off-Peak,Full Multimodal,6.73,3.365,10094.99,0.4038,road
24,2,nearest,Peak,Road Only,16.825,3.365,10094.99,0.4038,road
24,2,nearest,Peak,Road + Metro,16.825,3.365,10094.99,0.4038,road
24,2,nearest,Peak,Road + Waterbus,16.825,3.365,10094.99,0.4038,road
24,2,nearest,Peak,Full Multimodal,16.825,3.365,10094.99,0.4038,road
25,2,nearest,Off-Peak,Road Only,5.999,2.9995,8998.48,0.3599,road
25,2,nearest,Off-Peak,Road + Metro,5.999,2.9995,8998.48,0.3599,road
25,2,nearest,Off-Peak,Road + Waterbus,5.999,2.9995,8998.48,0.3599,road
25,2,nearest,Off-Peak,Full Multimodal,5.999,2.9995,8998.48,0.3599,road
25,2,nearest,Peak,Road Only,14.9975,2.9995,8998.48,0.3599,road
25,2,nearest,Peak,Road + Metro,14.9975,2.9995,8998.48,0.3599,road
25,2,nearest,Peak,Road + Waterbus,14.9975,2.9995,8998.48,0.3599,road
25,2,nearest,Peak,Full Multimodal,14.9975,2.9995,8998.48,0.3599,road
26,2,nearest,Off-Peak,Road Only,4.7392,2.3696,7108.79,0.2844,road
26,2,nearest,Off-Peak,Road + Metro,4.7392,2.3696,7108.79,0.2844,road
26,2,nearest,Off-Peak,Road + Waterbus,4.7392,2.3696,7108.79,0.2844,road
26,2,nearest,Off-Peak,Full Multimodal,4.7392,2.3696,7108.79,0.2844,road
26,2,nearest,Peak,Road Only,11.848,2.3696,7108.79,0.2844,road
26,2,nearest,Peak,Road + Metro,11.848,2.3696,7108.79,0.2844,road
26,2,nearest,Peak,Road + Waterbus,11.848,2.3696,7108.79,0.2844,road
26,2,nearest,Peak,Full Multimodal,11.848,2.3696,7108.79,0.2844,road
27,2,nearest,Off-Peak,Road Only,7.7389,3.8695,11608.37,0.4643,road
27,2,nearest,Off-Peak,Road + Metro,7.7389,3.8695,11608.37,0.4643,road
27,2,nearest,Off-Peak,Road + Waterbus,7.7389,3.8695,11608.37,0.4643,road
27,2,nearest,Off-Peak,Full Multimodal,7.7389,3.8695,11608.37,0.4643,road
27,2,nearest,Peak,Road Only,19.3473,3.8695,11608.37,0.4643,road
27,2,nearest,Peak,Road + Metro,17.6218,4.1527,21738.62,0.3048,metro+road+transfer
27,2,nearest,Peak,Road + Waterbus,19.3473,3.8695,11608.37,0.4643,road
27,2,nearest,Peak,Full Multimodal,17.6218,4.1527,21738.62,0.3048,metro+road+transfer
28,2,nearest,Off-Peak,Road Only,7.6219,3.811,11432.91,0.4573,road
28,2,nearest,Off-Peak,Road + Metro,7.6219,3.811,11432.91,0.4573,road
28,2,nearest,Off-Peak,Road + Waterbus,7.6219,3.811,11432.91,0.4573,road
28,2,nearest,Off-Peak,Full Multimodal,7.6219,3.811,11432.91,0.4573,road
28,2,nearest,Peak,Road Only,19.0548,3.811,11432.91,0.4573,road
28,2,nearest,Peak,Road + Metro,19.0548,3.811,11432.91,0.4573,road
28,2,nearest,Peak,Road + Waterbus,19.0548,3.811,11432.91,0.4573,road
28,2,nearest,Peak,Full Multimodal,19.0548,3.811,11432.91,0.4573,road
29,2,nearest,Off-Peak,Road Only,5.999,2.9995,8998.48,0.3599,road
29,2,nearest,Off-Peak,Road + Metro,5.999,2.9995,8998.48,0.3599,road
29,2,nearest,Off-Peak,Road + Waterbus,5.999,2.9995,8998.48,0.3599,road
29,2,nearest,Off-Peak,Full Multimodal,5.999,2.9995,8998.48,0.3599,road
29,2,nearest,Peak,Road Only,14.9975,2.9995,8998.48,0.3599,road
29,2,nearest,Peak,Road + Metro,14.9975,2.9995,8998.48,0.3599,road
29,2,nearest,Peak,Road + Waterbus,14.9975,2.9995,8998.48,0.3599,road
29,2,nearest,Peak,Full Multimodal,14.9975,2.9995,8998.48,0.3599,road
30,2,nearest,Off-Peak,Road Only,5.64,2.82,8459.98,0.3384,road
30,2,nearest,Off-Peak,Road + Metro,5.64,2.82,8459.98,0.3384,road
30,2,nearest,Off-Peak,Road + Waterbus,5.64,2.82,8459.98,0.3384,road
30,2,nearest,Off-Peak,Full Multimodal,5.64,2.82,8459.98,0.3384,road
30,2,nearest,Peak,Road Only,14.1,2.82,8459.98,0.3384,road
30,2,nearest,Peak,Road + Metro,14.1,2.82,8459.98,0.3384,road
30,2,nearest,Peak,Road + Waterbus,14.1,2.82,8459.98,0.3384,road
30,2,nearest,Peak,Full Multimodal,14.1,2.82,8459.98,0.3384,road
31,2,nearest,Off-Peak,Road Only,5.7338,2.8669,8600.69,0.344,road
31,2,nearest,Off-Peak,Road + Metro,5.7338,2.8669,8600.69,0.344,road
31,2,nearest,Off-Peak,Road + Waterbus,5.7338,2.8669,8600.69,0.344,road
31,2,nearest,Off-Peak,Full Multimodal,5.7338,2.8669,8600.69,0.344,road
31,2,nearest,Peak,Road Only,14.3345,2.8669,8600.69,0.344,road
31,2,nearest,Peak,Road + Metro,14.3345,2.8669,8600.69,0.344,road
31,2,nearest,Peak,Road + Waterbus,14.3345,2.8669,8600.69,0.344,road
31,2,nearest,Peak,Full Multimodal,14.3345,2.8669,8600.69,0.344,road
32,2,nearest,Off-Peak,Road Only,3.448,1.724,5172.02,0.2069,road
32,2,nearest,Off-Peak,Road + Metro,3.448,1.724,5172.02,0.2069,road
32,2,nearest,Off-Peak,Road + Waterbus,3.448,1.724,5172.02,0.2069,road
32,2,nearest,Off-Peak,Full Multimodal,3.448,1.724,5172.02,0.2069,road
32,2,nearest,Peak,Road Only,8.62,1.724,5172.02,0.2069,road
32,2,nearest,Peak,Road + Metro,8.62,1.724,5172.02,0.2069,road
32,2,nearest,Peak,Road + Waterbus,8.62,1.724,5172.02,0.2069,road
32,2,nearest,Peak,Full Multimodal,8.62,1.724,5172.02,0.2069,road
33,2,nearest,Off-Peak,Road Only,5.9089,2.9544,8863.28,0.3545,road
33,2,nearest,Off-Peak,Road + Metro,5.9089,2.9544,8863.28,0.3545,road
33,2,nearest,Off-Peak,Road + Waterbus,5.9089,2.9544,8863.28,0.3545,road
33,2,nearest,Off-Peak,Full Multimodal,5.9089,2.9544,8863.28,0.3545,road
33,2,nearest,Peak,Road Only,14.7721,2.9544,8863.28,0.3545,road
33,2,nearest,Peak,Road + Metro,14.7721,2.9544,8863.28,0.3545,road
33,2,nearest,Peak,Road + Waterbus,14.7721,2.9544,8863.28,0.3545,road
33,2,nearest,Peak,Full Multimodal,14.7721,2.9544,8863.28,0.3545,road
34,2,nearest,Off-Peak,Road Only,6.0943,3.0472,9141.46,0.3657,road
34,2,nearest,Off-Peak,Road + Metro,6.0943,3.0472,9141.46,0.3657,road
34,2,nearest,Off-Peak,Road + Waterbus,6.0943,3.0472,9141.46,0.3657,road
34,2,nearest,Off-Peak,Full Multimodal,6.0943,3.0472,9141.46,0.3657,road
34,2,nearest,Peak,Road Only,15.2358,3.0472,9141.46,0.3657,road
34,2,nearest,Peak,Road + Metro,15.2358,3.0472,9141.46,0.3657,road
34,2,nearest,Peak,Road + Waterbus,15.2358,3.0472,9141.46,0.3657,road
34,2,nearest,Peak,Full Multimodal,15.2358,3.0472,9141.46,0.3657,road
35,2,nearest,Off-Peak,Road Only,4.5261,2.263,6789.13,0.2716,road
35,2,nearest,Off-Peak,Road + Metro,4.5261,2.263,6789.13,0.2716,road
35,2,nearest,Off-Peak,Road + Waterbus,4.5261,2.263,6789.13,0.2716,road
35,2,nearest,Off-Peak,Full Multimodal,4.5261,2.263,6789.13,0.2716,road
35,2,nearest,Peak,Road Only,11.3152,2.263,6789.13,0.2716,road
35,2,nearest,Peak,Road + Metro,11.3152,2.263,6789.13,0.2716,road
35,2,nearest,Peak,Road + Waterbus,11.3152,2.263,6789.13,0.2716,road
35,2,nearest,Peak,Full Multimodal,11.3152,2.263,6789.13,0.2716,road
36,2,nearest,Off-Peak,Road Only,7.254,3.627,10880.96,0.4352,road
36,2,nearest,Off-Peak,Road + Metro,7.254,3.627,10880.96,0.4352,road
36,2,nearest,Off-Peak,Road + Waterbus,7.254,3.627,10880.96,0.4352,road
36,2,nearest,Off-Peak,Full Multimodal,7.254,3.627,10880.96,0.4352,road
36,2,nearest,Peak,Road Only,18.1349,3.627,10880.96,0.4352,road
36,2,nearest,Peak,Road + Metro,16.4094,3.9103,21011.21,0.2757,metro+road+transfer
36,2,nearest,Peak,Road + Waterbus,18.1349,3.627,10880.96,0.4352,road
36,2,nearest,Peak,Full Multimodal,16.4094,3.9103,21011.21,0.2757,metro+road+transfer
37,2,nearest,Off-Peak,Road Only,4.6668,2.3334,7000.19,0.28,road
37,2,nearest,Off-Peak,Road + Metro,4.6668,2.3334,7000.19,0.28,road
37,2,nearest,Off-Peak,Road + Waterbus,4.6668,2.3334,7000.19,0.28,road
37,2,nearest,Off-Peak,Full Multimodal,4.6668,2.3334,7000.19,0.28,road
37,2,nearest,Peak,Road Only,11.667,2.3334,7000.19,0.28,road
37,2,nearest,Peak,Road + Metro,11.667,2.3334,7000.19,0.28,road
37,2,nearest,Peak,Road + Waterbus,11.667,2.3334,7000.19,0.28,road
37,2,nearest,Peak,Full Multimodal,11.667,2.3334,7000.19,0.28,road
39,2,nearest,Off-Peak,Road Only,7.7389,3.8695,11608.37,0.4643,road
39,2,nearest,Off-Peak,Road + Metro,7.7389,3.8695,11608.37,0.4643,road
39,2,nearest,Off-Peak,Road + Waterbus,7.7389,3.8695,11608.37,0.4643,road
39,2,nearest,Off-Peak,Full Multimodal,7.7389,3.8695,11608.37,0.4643,road
39,2,nearest,Peak,Road Only,19.3473,3.8695,11608.37,0.4643,road
39,2,nearest,Peak,Road + Metro,17.6218,4.1527,21738.62,0.3048,metro+road+transfer
39,2,nearest,Peak,Road + Waterbus,19.3473,3.8695,11608.37,0.4643,road
39,2,nearest,Peak,Full Multimodal,17.6218,4.1527,21738.62,0.3048,metro+road+transfer
40,2,nearest,Off-Peak,Road Only,4.5763,2.2882,6864.52,0.2746,road
40,2,nearest,Off-Peak,Road + Metro,4.5763,2.2882,6864.52,0.2746,road
40,2,nearest,Off-Peak,Road + Waterbus,4.5763,2.2882,6864.52,0.2746,road
40,2,nearest,Off-Peak,Full Multimodal,4.5763,2.2882,6864.52,0.2746,road
40,2,nearest,Peak,Road Only,11.4409,2.2882,6864.52,0.2746,road
40,2,nearest,Peak,Road + Metro,11.4409,2.2882,6864.52,0.2746,road
40,2,nearest,Peak,Road + Waterbus,11.4409,2.2882,6864.52,0.2746,road
40,2,nearest,Peak,Full Multimodal,11.4409,2.2882,6864.52,0.2746,road
41,2,nearest,Off-Peak,Road Only,5.5882,2.7941,8382.29,0.3353,road
41,2,nearest,Off-Peak,Road + Metro,5.5882,2.7941,8382.29,0.3353,road
41,2,nearest,Off-Peak,Road + Waterbus,5.5882,2.7941,8382.29,0.3353,road
41,2,nearest,Off-Peak,Full Multimodal,5.5882,2.7941,8382.29,0.3353,road
41,2,nearest,Peak,Road Only,13.9705,2.7941,8382.29,0.3353,road
41,2,nearest,Peak,Road + Metro,13.9705,2.7941,8382.29,0.3353,road
41,2,nearest,Peak,Road + Waterbus,13.9705,2.7941,8382.29,0.3353,road
41,2,nearest,Peak,Full Multimodal,13.9705,2.7941,8382.29,0.3353,road
42,2,nearest,Off-Peak,Road Only,4.7177,2.3588,7076.52,0.2831,road
42,2,nearest,Off-Peak,Road + Metro,4.7177,2.3588,7076.52,0.2831,road
42,2,nearest,Off-Peak,Road + Waterbus,4.7177,2.3588,7076.52,0.2831,road
42,2,nearest,Off-Peak,Full Multimodal,4.7177,2.3588,7076.52,0.2831,road
42,2,nearest,Peak,Road Only,11.7942,2.3588,7076.52,0.2831,road
42,2,nearest,Peak,Road + Metro,11.7942,2.3588,7076.52,0.2831,road
42,2,nearest,Peak,Road + Waterbus,11.7942,2.3588,7076.52,0.2831,road
42,2,nearest,Peak,Full Multimodal,11.7942,2.3588,7076.52,0.2831,road
43,2,nearest,Off-Peak,Road Only,4.4436,2.2218,6665.34,0.2666,road
43,2,nearest,Off-Peak,Road + Metro,4.4436,2.2218,6665.34,0.2666,road
43,2,nearest,Off-Peak,Road + Waterbus,4.4436,2.2218,6665.34,0.2666,road
43,2,nearest,Off-Peak,Full Multimodal,4.4436,2.2218,6665.34,0.2666,road
43,2,nearest,Peak,Road Only,11.1089,2.2218,6665.34,0.2666,road
43,2,nearest,Peak,Road + Metro,11.1089,2.2218,6665.34,0.2666,road
43,2,nearest,Peak,Road + Waterbus,11.1089,2.2218,6665.34,0.2666,road
43,2,nearest,Peak,Full Multimodal,11.1089,2.2218,6665.34,0.2666,road
44,2,nearest,Off-Peak,Road Only,6.7266,3.3633,10089.9,0.4036,road
44,2,nearest,Off-Peak,Road + Metro,6.7266,3.3633,10089.9,0.4036,road
44,2,nearest,Off-Peak,Road + Waterbus,6.7266,3.3633,10089.9,0.4036,road
44,2,nearest,Off-Peak,Full Multimodal,6.7266,3.3633,10089.9,0.4036,road
44,2,nearest,Peak,Road Only,16.8165,3.3633,10089.9,0.4036,road
44,2,nearest,Peak,Road + Metro,16.8165,3.3633,10089.9,0.4036,road
44,2,nearest,Peak,Road + Waterbus,16.8165,3.3633,10089.9,0.4036,road
44,2,nearest,Peak,Full Multimodal,16.8165,3.3633,10089.9,0.4036,road
45,2,nearest,Off-Peak,Road Only,5.9981,2.9991,8997.19,0.3599,road
45,2,nearest,Off-Peak,Road + Metro,5.9981,2.9991,8997.19,0.3599,road
45,2,nearest,Off-Peak,Road + Waterbus,5.9981,2.9991,8997.19,0.3599,road
45,2,nearest,Off-Peak,Full Multimodal,5.9981,2.9991,8997.19,0.3599,road
45,2,nearest,Peak,Road Only,14.9953,2.9991,8997.19,0.3599,road
45,2,nearest,Peak,Road + Metro,14.9953,2.9991,8997.19,0.3599,road
45,2,nearest,Peak,Road + Waterbus,14.9953,2.9991,8997.19,0.3599,road
