hub_id,name,lat,lon
4,Hub_Van_Thanh,10.797446923952664,106.716565530579
2,Hub_Nha_Hat,10.776203141926668,106.70307831129868
5,Hub_Tan_Cang,10.800162167868915,106.72478809568696
1,Hub_Ben_Thanh,10.772144354908052,106.69833362559744
6,Hub_Transfer_BaSon,10.78412627894686,106.709857993836
